69939,2.0445062628100126
57381,2.0501
69960,2.0543024992586973
19278,2.104972123718095
59198,2.1152214790511374
10549,2.127300668896321
4637,2.1347980823867547
50471,2.1348741066862433
21917,2.1536
13001,2.1662707965576082
32156,2.1697673310507435
40502,2.1717
50263,2.1829
9999,2.1829
12266,2.1829
22572,2.1829
15431,2.1829
22365,2.1829
26112,2.1829
13516,2.197338714362377
13596,2.2023594974460097
19762,2.206441381743977
13410,2.2071387162859626
54527,2.214141096620466
20369,2.2169257334367165
28661,2.218840452079103
9430,2.222589610457436
14710,2.2264900850870317
19593,2.2351463899845356
46302,2.236716129032258
22543,2.236894924715604
22302,2.239192581086481
46554,2.241730361329658
31263,2.242430620956212
31262,2.2442
41896,2.2442
14956,2.2442
20130,2.2492177863006426
19586,2.2498
25500,2.249890278417948
17513,2.2502435029701475
26418,2.2506436522630042
6902,2.2506436522630042
8012,2.2506559758673026
16660,2.251809731633488
20485,2.254076980624978
6912,2.2565714730441324
869,2.2598056691026054
10845,2.2626712205873325
7802,2.2634807360926894
14890,2.264102277987139
24398,2.2682468164859544
20359,2.2701225706944372
16723,2.2725640427974056
17911,2.2786010458076893
22953,2.2816013225945815
17400,2.2820605688194147
19332,2.2830482502954954
14715,2.2835323037902358
3702,2.284269742873039
69986,2.2875084007654514
7084,2.2927892601908746
2575,2.293382466839037
67539,2.2947076272276106
69976,2.296519217005889
20698,2.29780480966577
47770,2.299447216875173
35589,2.3026452133915405
36200,2.3026452133915405
17057,2.3053024529292325
20182,2.307617921809728
14803,2.3080876564999944
11502,2.3083193141096934
19625,2.308711334254723
17672,2.3099279401287234
31229,2.312366643128285
36971,2.313374487139159
19208,2.3162531314201633
21702,2.3166174509530415
3471,2.318472306318763
19742,2.320722549776907
14828,2.3208976076916796
56213,2.3213057923275793
19765,2.3258055592430344
7627,2.3268741055980895
8233,2.329440072170344
27706,2.3302077847601588
42651,2.3365408994022854
24048,2.3381130767178226
4375,2.3383230448733388
19740,2.3411222222222223
19741,2.3411222222222223
17172,2.342085789203691
3614,2.344288385984286
13457,2.346782503601183
13949,2.3502577546345518
21678,2.3508584961236343
5207,2.3532581020999803
18500,2.3553111111111114
50350,2.360357007936558
6083,2.361557859389173
5722,2.361887788289463
8286,2.361887788289463
14637,2.361887788289463
22126,2.3625922307076306
21195,2.3641561921070053
46053,2.364660699253722
13651,2.3648986253798046
63194,2.3657897853546825
20179,2.3690741612749497
26156,2.3732271760784465
18560,2.3754932629027117
16526,2.375733410441164
13003,2.3778500966047593
7177,2.3811334789723184
22078,2.381420957488881
21690,2.382463165868498
17689,2.3829040874234217
12190,2.3829568032729944
16564,2.384002151672006
16294,2.384280769167093
22044,2.3854226357240944
19881,2.385505599662241
7406,2.38599389166862
20172,2.386924806429613
24171,2.3879265069589484
18914,2.388030148257988
51491,2.3885423537605237
7372,2.3898010691533615
19952,2.3919568077546036
17655,2.3951133050383357
8722,2.3955723658057755
24665,2.396856975932253
25658,2.397273821603063
13431,2.3975074619045404
12448,2.3980725266949223
13875,2.4004747131072017
13727,2.402544485942233
11872,2.40433828249997
11873,2.40433828249997
11874,2.40433828249997
34953,2.4057
23366,2.4057
12277,2.4057
6831,2.4061734167506854
20970,2.4071634643311897
24988,2.4106921354681385
33038,2.411587105761134
20044,2.4127032694061277
23319,2.412953664774635
59914,2.4135364544222004
16232,2.4147878276072645
15562,2.41684177193585
25497,2.418906616236522
15074,2.4199811983543
57458,2.420815475715443
30594,2.421116719141421
5305,2.4211789733254165
25337,2.4215438880796025
11875,2.421584105178863
30568,2.4220914497574344
5957,2.4225758884893476
22768,2.42340624866197
6540,2.423569300968417
67413,2.423569300968417
16502,2.4270998380242275
11642,2.427966386841737
16529,2.4279794651738555
16720,2.4295095238095237
16072,2.429561615782696
21201,2.429763987359128
18072,2.4320425633622507
11031,2.4327920288775946
34822,2.43382029473813
13642,2.435415687305959
8814,2.4384868852459016
21199,2.4388727134807757
14598,2.43903453160278
36779,2.439295575903259
14820,2.4394071797849897
10044,2.4394141367181135
8664,2.439419116570388
7307,2.4398967350325487
14946,2.4408535830446643
8807,2.4421981236386747
6424,2.4442000000000004
13197,2.445307539236616
7739,2.4454448551505807
22162,2.44668742811362
4979,2.44693446646587
8243,2.446975508227235
43489,2.4474789070454355
17773,2.4477990466952164
8557,2.447806545844304
36275,2.448584341826064
8385,2.450645928609965
37661,2.451090773148029
15482,2.4514890493972126
14276,2.452650108946544
2891,2.453739009230811
16844,2.455042712474619
39536,2.455042712474619
18191,2.455088859926005
27803,2.45559337741083
20793,2.45663828249997
8234,2.456734424071516
5573,2.4572826372829994
10569,2.457464164851566
28900,2.4582566696958628
27942,2.4585523214657448
19293,2.4599300973284275
58738,2.460644102037119
43829,2.4608993320491117
10288,2.461233404183832
9533,2.461903099428852
675,2.462220986940692
15685,2.4623248583574298
15667,2.4631959574576068
5369,2.4647265984407287
67397,2.4648617593716775
10852,2.4649995503988027
10364,2.4651245111653757
30209,2.4652469923096465
18345,2.465284286347545
60462,2.4654325656418563
13151,2.46641312387521
24851,2.4666409252382384
18676,2.4668413400770817
12039,2.466900636762572
17356,2.467584781774127
49304,2.4676177706051945
13918,2.467754055262005
6867,2.468791131385115
17142,2.469117921809728
12632,2.469390167029561
