481,1.98022
3414,1.98022
2369,1.98022
1474,1.98022
2395,1.98022
5739,1.98022
2106,1.98022
18695,1.9861900000000001
8304,1.98664
1739,1.98664
724,1.98664
12113,1.98664
4485,1.98664
897,1.98885
3476,1.98885
62435,1.98976
7690,1.98976
7389,1.99102
4861,1.99222
8125,1.99222
2239,1.99222
1444,1.99222
12611,1.99222
3033,1.99222
8791,1.9926400000000002
3737,1.9926400000000002
9259,1.9926400000000002
5164,1.9926400000000002
1335,1.9926400000000002
13286,1.9926400000000002
1482,1.9926400000000002
2499,1.9926400000000002
11756,1.9926400000000002
13010,1.9926400000000002
6023,1.9944899999999999
1354,1.9951599999999998
2877,1.9951599999999998
3585,1.9951599999999998
3040,1.9951599999999998
6404,1.9951599999999998
479,1.9951599999999998
18066,1.9951599999999998
8099,1.9951599999999998
12813,1.9951599999999998
2676,1.9951599999999998
5574,1.9951599999999998
10736,1.9951599999999998
13272,1.9951599999999998
641,1.9951599999999998
10611,1.9951599999999998
8162,1.9951599999999998
2485,1.9951599999999998
11547,1.9951599999999998
13343,1.9951599999999998
3512,1.9951599999999998
2096,1.9951599999999998
1044,1.9951599999999998
16935,1.99533
4969,1.9957
1295,1.99615
3282,1.99615
478,1.99615
6513,1.99615
10817,1.99615
6801,1.99615
4881,1.99615
1190,1.99615
4083,1.99615
1419,1.99631
4476,1.9964300000000001
3396,1.9965300000000001
3632,1.9965600000000001
2633,1.9972599999999998
2921,1.99736
1888,1.99736
7077,1.99741
1602,1.99744
10747,1.99744
3043,1.99744
5426,1.99744
1246,1.99744
33538,1.99744
2993,1.99744
4249,1.99744
108,1.99744
2300,1.99744
1209,1.99744
2032,1.99744
1700,1.99744
8635,1.99744
13001,1.99744
4184,1.99744
494,1.9976099999999999
2004,1.99768
1705,1.9979
1748,1.9979200000000001
3580,1.99841
9287,1.99841
9041,1.99841
7915,1.99841
754,1.99841
6921,1.99841
2716,1.99841
13528,1.99841
2682,1.99841
7374,1.99841
4161,1.99841
6381,1.99994
1353,1.99994
1625,1.99994
4851,1.99994
4346,1.99994
1462,1.99994
6076,1.99994
7294,1.99994
5959,1.99994
9540,1.99994
149892,1.99994
12151,1.99994
8411,1.99994
12501,1.99994
5637,2.00011
16516,2.00012
7874,2.00012
635,2.00012
4510,2.00012
14988,2.00012
10018,2.00012
7990,2.00012
1746,2.00012
3831,2.00012
22865,2.00012
13727,2.00012
16392,2.00012
4015,2.00012
1662,2.00012
10498,2.00012
1616,2.00012
2305,2.00012
2666,2.00012
1932,2.00012
12979,2.00012
2057,2.00012
18148,2.00012
1565,2.00012
2148,2.00047
12211,2.0023999999999997
14811,2.0025
1402,2.0025
3951,2.0025
3245,2.0025
7825,2.0025
11451,2.0025
806,2.0025
12787,2.0025
6283,2.0025
1028,2.00277
1023,2.00279
5199,2.00279
9309,2.00279
5044,2.00279
2827,2.00279
4236,2.00279
2008,2.00382
4376,2.0042999999999997
9647,2.0042999999999997
2587,2.0042999999999997
6653,2.0042999999999997
472,2.0042999999999997
8242,2.0042999999999997
9835,2.0042999999999997
1609,2.00503
6081,2.00503
7042,2.00503
21473,2.00503
8062,2.00503
17398,2.00503
2588,2.00503
6560,2.00503
3266,2.00503
10417,2.00503
23767,2.00503
9886,2.00503
4336,2.00503
1579,2.00503
25144,2.00503
12998,2.00503
10462,2.00503
7455,2.0058
3822,2.0058
840,2.0058
8544,2.0058
1178,2.0058
6827,2.0058
5074,2.0058
3773,2.0058
5152,2.0058
10092,2.0061
1242,2.0061999999999998
786,2.0069
7653,2.0069
1322,2.0069
7004,2.0069
90,2.0069
4068,2.0069
1847,2.00695
900,2.00695
4112,2.00695
5447,2.00695
8067,2.0069999999999997
3562,2.00719
5085,2.00719
5471,2.00719
3237,2.00719
240,2.00726
8668,2.0080999999999998
2179,2.0080999999999998
1877,2.0080999999999998
6865,2.0080999999999998
1467,2.0080999999999998
3355,2.0080999999999998
2793,2.0080999999999998
14172,2.0080999999999998
3452,2.0080999999999998
10289,2.0080999999999998
10587,2.0080999999999998
1084,2.0080999999999998
1196,2.0080999999999998
10722,2.0080999999999998
7744,2.0080999999999998
5703,2.0080999999999998
5774,2.0084999999999997
